year,date,rank,song,artist,binary,language,total_words,non_e_words,percent,individual songs,Position,Streams,spotify date,spins,radio_rank,chartmetric date
2021,2021-04-10,19,therefore i am,billie eilish,0,english,323,0,0,NA,59,2513076,2021-04-01,7311,3,2021-04-01
2021,2021-05-01,26,34 plus 35,ariana grande,0,english,485,0,0,NA,51,2508842,2021-04-22,6045,6,2021-04-22
2021,2021-05-08,96,4 da gang,42 dugg,0,english,575,0,0,NA,48,2507939,2021-04-29,252,501,NA
2021,2021-04-03,40,beautiful mistakes,maroon 5,0,english,536,0,0,NA,64,2507621,2021-03-25,3027,33,2021-03-25
2021,2021-01-09,56,my exs best friend,machine gun kelly,0,english,365,0,0,NA,71,2500899,2020-12-31,2428,40,2020-12-31
2021,2021-03-27,79,lost,nf,0,english,883,0,0,1,54,2500560,2021-03-18,239,501,NA
2021,2021-02-27,98,bad boy,juice wrld,0,english,566,3,0.53,NA,50,2496603,2021-02-18,250,501,NA
2021,2021-01-23,75,put your records on,ritt momney,0,english,271,0,0,NA,71,2492256,2021-01-14,2533,40,2021-01-14
2021,2021-05-01,68,anyone,justin bieber,0,english,325,0,0,NA,52,2491897,2021-04-22,1153,101,2021-04-22
2021,2021-02-06,73,goosebumps,travis scott,0,english,539,0,0,NA,52,2490442,2021-01-28,482,238,2021-01-28
2021,2021-01-09,47,watermelon sugar,harry styles,0,english,233,0,0,NA,73,2487380,2020-12-31,2400,42,2020-12-31
2021,2021-05-08,27,34 plus 35,ariana grande,0,english,485,0,0,NA,50,2483675,2021-04-29,5483,7,2021-04-29
2021,2021-03-06,88,chicken tendies,clinton kane,0,english,292,0,0,1,53,2482779,2021-02-25,249,501,NA
2021,2021-01-30,55,masterpiece,dababy,0,english,881,0,0,1,63,2482588,2021-01-21,252,501,NA
2021,2021-01-16,25,dynamite,bts,0,english,450,0,0,NA,52,2475139,2021-01-07,2198,54,2021-01-07
2021,2021-05-15,26,what you know bout love,pop smoke,0,english,464,0,0,NA,53,2467737,2021-05-06,1668,73,2021-05-06
2021,2021-05-15,26,what you know bout love,pop smoke,0,english,464,0,0,NA,53,2467737,2021-05-06,5910,4,2021-05-06
2021,2021-05-15,29,34 plus 35,ariana grande,0,english,485,0,0,NA,54,2466316,2021-05-06,4463,7,2021-05-06
2021,2021-01-23,91,streets,doja cat,0,english,432,4,0.93,NA,74,2465749,2021-01-14,253,501,NA
2021,2021-03-27,89,hello,pop smoke,0,english,530,13,2.45,NA,55,2463324,2021-03-18,841,132,2021-03-18
2021,2021-02-06,4,34 plus 35,ariana grande,0,english,485,0,0,NA,56,2462950,2021-01-28,6623,5,2021-01-28
2021,2021-01-02,67,cry baby,megan thee stallion,0,english,511,0,0,NA,117,2462821,2020-12-24,244,501,NA
2021,2021-04-24,31,positions,ariana grande,0,english,351,0,0,NA,73,2458213,2021-04-15,5833,7,2021-04-15
2021,2021-03-13,78,tyler herro,jack harlow,0,english,566,0,0,NA,52,2456020,2021-03-04,1105,109,2021-03-04
2021,2021-04-24,51,time today,moneybagg yo,0,english,570,0,0,NA,75,2454480,2021-04-15,1192,102,2021-04-15
2021,2021-01-02,100,put your records on,ritt momney,0,english,271,0,0,NA,119,2450545,2020-12-24,2163,52,2020-12-24
2021,2021-04-03,92,hello,pop smoke,0,english,530,13,2.45,NA,65,2449283,2021-03-25,985,119,2021-03-25
2021,2021-02-20,31,on me,lil baby,0,english,490,0,0,NA,55,2448162,2021-02-11,1606,79,2021-02-11
2021,2021-02-20,76,865,morgan wallen,0,english,296,0,0,NA,56,2447762,2021-02-11,250,501,NA
2021,2021-04-17,20,therefore i am,billie eilish,0,english,323,0,0,NA,59,2447695,2021-04-08,7228,2,2021-04-08
2021,2021-03-13,63,la noche de anoche,bad bunny,1,spanish,499,499,100,NA,55,2446634,2021-03-04,259,501,NA
2021,2021-05-22,9,without you,the kid laroi,0,english,309,0,0,NA,55,2445138,2021-05-13,1439,87,2021-05-13
2021,2021-05-22,9,without you,the kid laroi,0,english,309,0,0,NA,55,2445138,2021-05-13,4842,7,2021-05-13
2021,2021-03-20,63,body,megan thee stallion,0,english,480,0,0,NA,59,2444227,2021-03-11,1396,86,2021-03-11
2021,2021-04-24,40,party up,dmx,0,english,880,0,0,1,76,2440602,2021-04-15,590,197,2021-04-15
2021,2021-03-20,45,cry baby,megan thee stallion,0,english,511,0,0,NA,60,2436132,2021-03-11,2390,46,2021-03-11
2021,2021-03-06,29,willow,taylor swift,0,english,412,0,0,NA,56,2433530,2021-02-25,351,340,2021-02-25
2021,2021-03-06,29,willow,taylor swift,0,english,412,0,0,NA,56,2433530,2021-02-25,2903,37,2021-02-25
2021,2021-05-15,54,let it go,dj khaled,0,english,492,0,0,1,57,2429703,2021-05-06,282,501,NA
2021,2021-05-08,13,beat box,spotemgottem,0,english,336,0,0,NA,51,2429479,2021-04-29,252,501,NA
2021,2021-04-24,23,you broke me first,tate mcrae,0,english,328,0,0,NA,79,2427875,2021-04-15,527,218,2021-04-15
2021,2021-04-24,23,you broke me first,tate mcrae,0,english,328,0,0,NA,79,2427875,2021-04-15,5494,10,2021-04-15
2021,2021-03-06,42,cry baby,megan thee stallion,0,english,511,0,0,NA,57,2425732,2021-02-25,1645,78,2021-02-25
2021,2021-05-15,18,on me,lil baby,0,english,490,0,0,NA,58,2425641,2021-05-06,858,159,2021-05-06
2021,2021-05-15,18,on me,lil baby,0,english,490,0,0,NA,58,2425641,2021-05-06,875,157,2021-05-06
2021,2021-05-15,18,on me,lil baby,0,english,490,0,0,NA,58,2425641,2021-05-06,2856,23,2021-05-06
2021,2021-01-23,35,dynamite,bts,0,english,450,0,0,NA,77,2418892,2021-01-14,1583,82,2021-01-14
2021,2021-01-09,84,put your records on,ritt momney,0,english,271,0,0,NA,77,2418635,2020-12-31,2232,51,2020-12-31
2021,2021-01-02,81,prisoner,miley cyrus,0,english,352,0,0,NA,122,2416764,2020-12-24,1781,66,2020-12-24
2021,2021-05-01,25,you broke me first,tate mcrae,0,english,328,0,0,NA,55,2414542,2021-04-22,458,244,2021-04-22
2021,2021-05-01,25,you broke me first,tate mcrae,0,english,328,0,0,NA,55,2414542,2021-04-22,5463,9,2021-04-22
2021,2021-03-06,58,la noche de anoche,bad bunny,1,spanish,499,499,100,1,59,2413474,2021-02-25,249,501,NA
2021,2021-04-03,71,body,megan thee stallion,0,english,480,0,0,NA,68,2413318,2021-03-25,923,127,2021-03-25
2021,2021-01-30,61,put your records on,ritt momney,0,english,271,0,0,NA,65,2411618,2021-01-21,3133,27,2021-01-21
2021,2021-01-09,25,lonely,justin bieber,0,english,173,0,0,NA,80,2409213,2020-12-31,2494,36,2020-12-31
2021,2021-01-09,25,lonely,justin bieber,0,english,173,0,0,NA,80,2409213,2020-12-31,4953,11,2020-12-31
2021,2021-03-27,64,body,megan thee stallion,0,english,480,0,0,NA,58,2408704,2021-03-18,1000,117,2021-03-18
2021,2021-03-13,56,body,megan thee stallion,0,english,480,0,0,NA,56,2408009,2021-03-04,2461,51,2021-03-04
2021,2021-03-13,42,cry baby,megan thee stallion,0,english,511,0,0,NA,57,2406859,2021-03-04,2062,59,2021-03-04
2021,2021-02-27,41,cry baby,megan thee stallion,0,english,511,0,0,NA,52,2406285,2021-02-18,1446,89,2021-02-18
2021,2021-02-06,70,monster,shawn mendes,0,english,326,0,0,NA,58,2400263,2021-01-28,276,452,2021-01-28
2021,2021-04-24,45,were good,dua lipa,0,english,294,0,0,NA,81,2398972,2021-04-15,3326,28,2021-04-15
2021,2021-03-06,80,somebodys problem,morgan wallen,0,english,300,0,0,NA,62,2397102,2021-02-25,249,501,NA
2021,2021-01-02,21,holy,justin bieber,0,english,509,0,0,NA,124,2395808,2020-12-24,8332,4,2020-12-24
2021,2021-03-20,72,sand in my boots,morgan wallen,0,english,286,3,1.05,NA,63,2392075,2021-03-11,237,501,NA
2021,2021-05-15,76,botella tras botella,gera mx,1,spanish,357,357,100,NA,61,2391672,2021-05-06,282,501,NA
2021,2021-05-08,31,time today,moneybagg yo,0,english,570,0,0,1,54,2387687,2021-04-29,1589,80,2021-04-29
2021,2021-04-03,32,street runner,rod wave,0,english,495,0,0,NA,69,2387519,2021-03-25,246,501,NA
2021,2021-05-08,76,richer,rod wave,0,english,488,0,0,NA,55,2387473,2021-04-29,252,501,NA
2021,2021-04-03,77,wasted on you,morgan wallen,0,english,278,0,0,NA,70,2387429,2021-03-25,246,501,NA
2021,2021-01-16,38,on me,lil baby,0,english,490,0,0,NA,54,2386181,2021-01-07,259,501,NA
2021,2021-01-30,45,dynamite,bts,0,english,450,0,0,NA,67,2385138,2021-01-21,1382,91,2021-01-21
2021,2021-02-13,39,finesse out the gang way,lil durk,0,english,716,0,0,1,60,2380155,2021-02-04,256,501,NA
2021,2021-05-01,66,came and saw,young stoner life,0,english,573,0,0,1,57,2376553,2021-04-22,252,501,NA
2021,2021-02-06,77,865,morgan wallen,0,english,296,0,0,NA,59,2372292,2021-01-28,255,501,NA
2021,2021-01-02,44,dynamite,bts,0,english,450,0,0,NA,126,2368991,2020-12-24,2534,40,2020-12-24
2021,2021-04-24,38,tombstone,rod wave,0,english,388,0,0,NA,84,2367475,2021-04-15,356,335,2021-04-15
2021,2021-03-27,58,real as it gets,lil baby,0,english,845,6,0.71,NA,61,2363864,2021-03-18,239,501,NA
2021,2021-02-06,79,so done,the kid laroi,0,english,254,0,0,NA,61,2355687,2021-01-28,1622,78,2021-01-28
2021,2021-03-27,95,opp stoppa,ybn nahmir,0,english,516,0,0,NA,62,2354886,2021-03-18,239,501,NA
2021,2021-04-24,65,forever and always,taylor swift,0,english,405,0,0,1,87,2354619,2021-04-15,253,501,NA
2021,2021-02-06,74,cover me up,morgan wallen,0,english,272,0,0,NA,62,2353372,2021-01-28,255,501,NA
2021,2021-05-22,28,what you know bout love,pop smoke,0,english,464,0,0,NA,59,2353220,2021-05-13,5404,6,2021-05-13
2021,2021-05-01,100,4 da gang,42 dugg,0,english,575,0,0,NA,60,2345848,2021-04-22,252,501,NA
2021,2021-03-20,36,better together,luke combs,0,english,334,0,0,NA,64,2341443,2021-03-11,3247,27,2021-03-11
2021,2021-01-30,79,prisoner,miley cyrus,0,english,352,0,0,NA,69,2335788,2021-01-21,1837,72,2021-01-21
2021,2021-02-20,63,glad you exist,dan and shay,0,english,288,0,0,1,64,2333776,2021-02-11,667,172,2021-02-11
2021,2021-04-03,75,the business,tiesto,0,english,292,0,0,NA,72,2332166,2021-03-25,378,301,2021-03-25
2021,2021-04-03,75,the business,tiesto,0,english,292,0,0,NA,72,2332166,2021-03-25,463,236,2021-03-25
2021,2021-04-10,79,wasted on you,morgan wallen,0,english,278,0,0,NA,70,2331826,2021-04-01,259,501,NA
2021,2021-05-01,35,forever after all,luke combs,0,english,304,0,0,NA,65,2330318,2021-04-22,2513,43,2021-04-22
2021,2021-03-27,42,cry baby,megan thee stallion,0,english,511,0,0,NA,65,2330233,2021-03-18,2636,41,2021-03-18
2021,2021-02-13,89,skin,sabrina carpenter,0,english,373,0,0,NA,63,2326229,2021-02-04,311,387,2021-02-04
2021,2021-02-20,66,cover me up,morgan wallen,0,english,272,0,0,NA,65,2324373,2021-02-11,250,501,NA
2021,2021-01-16,60,prisoner,miley cyrus,0,english,352,0,0,1,58,2324251,2021-01-07,1727,73,2021-01-07
2021,2021-01-02,72,mr right now,21 savage,0,english,664,0,0,NA,132,2323104,2020-12-24,244,501,NA
2021,2021-05-08,90,arcade,duncan laurence,0,english,202,0,0,NA,60,2319740,2021-04-29,1185,102,2021-04-29
2021,2021-02-13,67,cover me up,morgan wallen,0,english,272,0,0,NA,64,2319175,2021-02-04,256,501,NA
2021,2021-01-02,75,under the mistletoe,kelly clarkson,0,english,459,0,0,1,133,2317109,2020-12-24,244,501,NA
2021,2021-05-15,33,therefore i am,billie eilish,0,english,323,0,0,NA,65,2315828,2021-05-06,4426,8,2021-05-06
2021,2021-01-09,53,still trappin,lil durk,0,english,664,2,0.3,1,85,2315719,2020-12-31,244,501,NA
2021,2021-04-03,55,time today,moneybagg yo,0,english,570,0,0,NA,73,2315352,2021-03-25,844,137,2021-03-25
2021,2021-04-17,70,lemon pepper freestyle,drake,0,english,1158,2,0.17,NA,68,2313065,2021-04-08,262,501,NA
2021,2021-02-06,13,lonely,justin bieber,0,english,173,0,0,NA,65,2312906,2021-01-28,3723,22,2021-01-28
2021,2021-02-06,13,lonely,justin bieber,0,english,173,0,0,NA,65,2312906,2021-01-28,5468,9,2021-01-28
2021,2021-05-22,25,on me,lil baby,0,english,490,0,0,NA,62,2312796,2021-05-13,3045,30,2021-05-13
2021,2021-05-08,32,therefore i am,billie eilish,0,english,323,0,0,NA,63,2311880,2021-04-29,5242,9,2021-04-29
2021,2021-05-22,36,34 plus 35,ariana grande,0,english,485,0,0,NA,63,2310354,2021-05-13,4043,13,2021-05-13
2021,2021-01-09,57,cry baby,megan thee stallion,0,english,511,0,0,NA,86,2307792,2020-12-31,244,501,NA
2021,2021-05-08,29,forever after all,luke combs,0,english,304,0,0,NA,65,2304403,2021-04-29,2761,38,2021-04-29
2021,2021-03-20,66,la noche de anoche,bad bunny,1,spanish,499,499,100,NA,68,2301757,2021-03-11,237,501,NA
2021,2021-01-30,89,moonwalking in calabasas,ddg,0,english,547,0,0,NA,72,2301376,2021-01-21,467,245,2021-01-21
2021,2021-01-23,73,prisoner,miley cyrus,0,english,352,0,0,NA,82,2298994,2021-01-14,1943,66,2021-01-14
2021,2021-04-17,80,wasted on you,morgan wallen,0,english,278,0,0,NA,69,2297748,2021-04-08,262,501,NA
2021,2021-03-06,4,34 plus 35,ariana grande,0,english,485,0,0,NA,64,2296609,2021-02-25,7893,2,2021-02-25
2021,2021-04-24,24,therefore i am,billie eilish,0,english,323,0,0,NA,92,2296054,2021-04-15,6938,3,2021-04-15
2021,2021-02-06,55,put your records on,ritt momney,0,english,271,0,0,NA,66,2295913,2021-01-28,3768,21,2021-01-28
2021,2021-05-15,89,arcade,duncan laurence,0,english,202,0,0,NA,67,2295493,2021-05-06,327,414,2021-05-06
2021,2021-05-15,89,arcade,duncan laurence,0,english,202,0,0,NA,67,2295493,2021-05-06,343,386,2021-05-06
2021,2021-05-15,89,arcade,duncan laurence,0,english,202,0,0,NA,67,2295493,2021-05-06,1127,127,2021-05-06
2021,2021-04-17,49,time today,moneybagg yo,0,english,570,0,0,NA,70,2293445,2021-04-08,1063,115,2021-04-08
2021,2021-01-09,5,dynamite,bts,0,english,450,0,0,1,87,2291110,2020-12-31,2292,48,2020-12-31
2021,2021-01-09,4,holy,justin bieber,0,english,509,0,0,1,88,2289541,2020-12-31,8297,4,2020-12-31
2021,2021-01-30,83,buss it,erica banks,0,english,478,3,0.63,NA,75,2287799,2021-01-21,333,366,2021-01-21
2021,2021-01-30,83,buss it,erica banks,0,english,478,3,0.63,NA,75,2287799,2021-01-21,342,353,2021-01-21
2021,2021-05-01,94,arcade,duncan laurence,0,english,202,0,0,NA,67,2280758,2021-04-22,1067,111,2021-04-22
2021,2021-02-13,78,so done,the kid laroi,0,english,254,0,0,NA,65,2278786,2021-02-04,1625,76,2021-02-04
2021,2021-02-06,46,dynamite,bts,0,english,450,0,0,NA,67,2274991,2021-01-28,1210,103,2021-01-28
2021,2021-05-01,33,positions,ariana grande,0,english,351,0,0,NA,68,2271068,2021-04-22,5425,10,2021-04-22
2021,2021-05-01,30,therefore i am,billie eilish,0,english,323,0,0,NA,69,2270395,2021-04-22,6399,5,2021-04-22
2021,2021-05-01,64,la noche de anoche,bad bunny,1,spanish,499,499,100,NA,71,2269455,2021-04-22,252,501,NA
2021,2021-04-17,74,the business,tiesto,0,english,292,0,0,NA,71,2259755,2021-04-08,333,370,2021-04-08
2021,2021-04-17,74,the business,tiesto,0,english,292,0,0,NA,71,2259755,2021-04-08,475,239,2021-04-08
2021,2021-03-20,94,tyler herro,jack harlow,0,english,566,0,0,NA,69,2259432,2021-03-11,330,324,2021-03-11
2021,2021-04-10,81,body,megan thee stallion,0,english,480,0,0,NA,73,2258677,2021-04-01,913,129,2021-04-01
2021,2021-05-08,87,anyone,justin bieber,0,english,325,0,0,NA,67,2257866,2021-04-29,948,120,2021-04-29
2021,2021-01-23,31,before you go,lewis capaldi,0,english,323,0,0,NA,85,2256050,2021-01-14,3255,26,2021-01-14
2021,2021-04-03,61,forever after all,luke combs,0,english,304,0,0,NA,82,2248214,2021-03-25,1186,106,2021-03-25
2021,2021-01-23,99,moonwalking in calabasas,ddg,0,english,547,0,0,NA,86,2246133,2021-01-14,458,246,2021-01-14
2021,2021-02-13,50,put your records on,ritt momney,0,english,271,0,0,NA,67,2244137,2021-02-04,4104,19,2021-02-04
2021,2021-04-17,84,body,megan thee stallion,0,english,480,0,0,NA,72,2236734,2021-04-08,734,156,2021-04-08
2021,2021-03-27,34,dynamite,bts,0,english,450,0,0,NA,69,2236421,2021-03-18,506,205,2021-03-18
2021,2021-01-02,48,take me home for christmas,dan and shay,0,english,307,0,0,1,138,2236124,2020-12-24,244,501,NA
2021,2021-05-22,88,i did it,dj khaled,0,english,671,0,0,NA,71,2234680,2021-05-13,257,501,NA
2021,2021-03-27,68,la noche de anoche,bad bunny,1,spanish,499,499,100,NA,70,2233696,2021-03-18,239,501,NA
2021,2021-04-10,86,the business,tiesto,0,english,292,0,0,NA,76,2233523,2021-04-01,334,372,2021-04-01
2021,2021-04-10,86,the business,tiesto,0,english,292,0,0,NA,76,2233523,2021-04-01,473,241,2021-04-01
2021,2021-05-01,38,were good,dua lipa,0,english,294,0,0,NA,72,2232613,2021-04-22,3422,25,2021-04-22
2021,2021-05-08,34,positions,ariana grande,0,english,351,0,0,NA,69,2231357,2021-04-29,5087,10,2021-04-29
2021,2021-02-13,85,monster,shawn mendes,0,english,326,0,0,NA,68,2231347,2021-02-04,256,501,NA
2021,2021-04-17,45,forever after all,luke combs,0,english,304,0,0,NA,73,2230365,2021-04-08,1948,68,2021-04-08
2021,2021-01-30,96,drankin n smokin,future,0,english,582,2,0.34,NA,79,2229627,2021-01-21,252,501,NA
2021,2021-03-13,32,willow,taylor swift,0,english,412,0,0,NA,66,2227649,2021-03-04,387,296,2021-03-04
2021,2021-03-13,32,willow,taylor swift,0,english,412,0,0,NA,66,2227649,2021-03-04,2774,43,2021-03-04
2021,2021-05-22,51,ski,young thug,0,english,421,1,0.24,NA,72,2227261,2021-05-13,1512,81,2021-05-13
2021,2021-03-13,93,somebodys problem,morgan wallen,0,english,300,0,0,NA,67,2226023,2021-03-04,259,501,NA
2021,2021-01-16,92,la noche de anoche,bad bunny,1,spanish,499,499,100,NA,63,2221758,2021-01-07,259,501,NA
2021,2021-05-15,16,beat box,spotemgottem,0,english,336,0,0,NA,75,2221275,2021-05-06,310,439,2021-05-06
2021,2021-05-15,16,beat box,spotemgottem,0,english,336,0,0,NA,75,2221275,2021-05-06,317,423,2021-05-06
2021,2021-05-15,16,beat box,spotemgottem,0,english,336,0,0,NA,75,2221275,2021-05-06,426,304,2021-05-06
2021,2021-05-15,16,beat box,spotemgottem,0,english,336,0,0,NA,75,2221275,2021-05-06,541,241,2021-05-06
2021,2021-02-13,37,back in blood,pooh shiesty,0,english,716,0,0,NA,70,2221252,2021-02-04,467,245,2021-02-04
2021,2021-05-08,64,come through,her,0,english,472,0,0,1,70,2219896,2021-04-29,252,501,NA
2021,2021-02-13,46,dynamite,bts,0,english,450,0,0,NA,71,2218787,2021-02-04,979,123,2021-02-04
2021,2021-01-09,48,on me,lil baby,0,english,490,0,0,NA,98,2216798,2020-12-31,244,501,NA
2021,2021-01-02,50,ill be home for christmas,bing crosby,0,english,80,0,0,1,143,2210610,2020-12-24,244,501,NA
2021,2021-04-10,58,time today,moneybagg yo,0,english,570,0,0,NA,81,2207370,2021-04-01,992,121,2021-04-01
2021,2021-04-03,50,willow,taylor swift,0,english,412,0,0,NA,88,2203645,2021-03-25,2540,50,2021-03-25
2021,2021-01-16,91,wonder,shawn mendes,0,english,268,0,0,1,65,2203489,2021-01-07,388,315,2021-01-07
2021,2021-04-03,45,cry baby,megan thee stallion,0,english,511,0,0,NA,89,2201109,2021-03-25,2917,39,2021-03-25
2021,2021-03-27,39,willow,taylor swift,0,english,412,0,0,NA,72,2198850,2021-03-18,369,287,2021-03-18
2021,2021-03-27,39,willow,taylor swift,0,english,412,0,0,NA,72,2198850,2021-03-18,2504,44,2021-03-18
2021,2021-05-15,39,were good,dua lipa,0,english,294,0,0,NA,76,2198233,2021-05-06,1043,133,2021-05-06
2021,2021-05-15,39,were good,dua lipa,0,english,294,0,0,NA,76,2198233,2021-05-06,3374,18,2021-05-06
2021,2021-01-23,61,still trappin,lil durk,0,english,664,2,0.3,NA,97,2194242,2021-01-14,253,501,NA
2021,2021-01-02,58,on me,lil baby,0,english,490,0,0,NA,146,2191428,2020-12-24,244,501,NA
2021,2021-04-17,95,hello,pop smoke,0,english,530,13,2.45,NA,78,2189776,2021-04-08,1164,102,2021-04-08
2021,2021-01-30,100,dangerous,morgan wallen,0,english,284,0,0,NA,83,2188449,2021-01-21,252,501,NA
2021,2021-02-06,94,drankin n smokin,future,0,english,582,2,0.34,NA,70,2186410,2021-01-28,255,501,NA
2021,2021-04-24,44,forever after all,luke combs,0,english,304,0,0,NA,98,2186227,2021-04-15,2176,54,2021-04-15
2021,2021-01-30,30,before you go,lewis capaldi,0,english,323,0,0,NA,85,2185179,2021-01-21,3141,26,2021-01-21
2021,2021-01-16,59,still trappin,lil durk,0,english,664,2,0.3,NA,66,2184191,2021-01-07,259,501,NA
2021,2021-05-15,69,the business,tiesto,0,english,292,0,0,NA,78,2184191,2021-05-06,589,214,2021-05-06
2021,2021-04-17,100,arcade,duncan laurence,0,english,202,0,0,NA,79,2182168,2021-04-08,697,165,2021-04-08
2021,2021-01-16,4,holy,justin bieber,0,english,509,0,0,NA,68,2182101,2021-01-07,8008,4,2021-01-07
2021,2021-03-13,27,better together,luke combs,0,english,334,0,0,NA,68,2180311,2021-03-04,3675,24,2021-03-04
2021,2021-02-20,43,dynamite,bts,0,english,450,0,0,NA,69,2180080,2021-02-11,822,146,2021-02-11
2021,2021-05-08,41,were good,dua lipa,0,english,294,0,0,NA,73,2178976,2021-04-29,3479,24,2021-04-29
2021,2021-02-20,94,still goin down,morgan wallen,0,english,361,0,0,NA,70,2177927,2021-02-11,250,501,NA
2021,2021-04-03,73,la noche de anoche,bad bunny,1,spanish,499,499,100,NA,90,2173331,2021-03-25,246,501,NA
2021,2021-01-16,27,more than my hometown,morgan wallen,0,english,422,0,0,NA,69,2173260,2021-01-07,2518,43,2021-01-07
2021,2021-05-08,60,botella tras botella,gera mx,1,spanish,357,357,100,1,74,2173016,2021-04-29,252,501,NA
2021,2021-05-01,48,tombstone,rod wave,0,english,388,0,0,NA,80,2163455,2021-04-22,534,212,2021-04-22
2021,2021-05-15,37,positions,ariana grande,0,english,351,0,0,NA,80,2162361,2021-05-06,1449,93,2021-05-06
2021,2021-05-15,37,positions,ariana grande,0,english,351,0,0,NA,80,2162361,2021-05-06,4424,9,2021-05-06
2021,2021-03-13,81,the business,tiesto,0,english,292,0,0,NA,69,2161956,2021-03-04,362,324,2021-03-04
2021,2021-03-13,81,the business,tiesto,0,english,292,0,0,NA,69,2161956,2021-03-04,625,175,2021-03-04
2021,2021-03-27,70,on the ground,rose,0,english,357,0,0,1,74,2161599,2021-03-18,239,501,NA
2021,2021-04-10,54,forever after all,luke combs,0,english,304,0,0,NA,83,2159572,2021-04-01,1587,86,2021-04-01
2021,2021-02-13,12,lonely,justin bieber,0,english,173,0,0,NA,75,2158489,2021-02-04,6882,6,2021-02-04
2021,2021-03-27,69,the business,tiesto,0,english,292,0,0,1,76,2157379,2021-03-18,350,313,2021-03-18
2021,2021-03-27,69,the business,tiesto,0,english,292,0,0,1,76,2157379,2021-03-18,371,283,2021-03-18
2021,2021-02-06,33,before you go,lewis capaldi,0,english,323,0,0,NA,72,2156548,2021-01-28,3024,34,2021-01-28
2021,2021-02-13,62,buss it,erica banks,0,english,478,3,0.63,NA,76,2155754,2021-02-04,986,121,2021-02-04
2021,2021-02-13,62,buss it,erica banks,0,english,478,3,0.63,NA,76,2155754,2021-02-04,1197,101,2021-02-04
2021,2021-01-23,65,mr right now,21 savage,0,english,664,0,0,NA,100,2155412,2021-01-14,253,501,NA
2021,2021-02-20,74,so done,the kid laroi,0,english,254,0,0,1,73,2154728,2021-02-11,1578,82,2021-02-11
2021,2021-04-24,53,street runner,rod wave,0,english,495,0,0,NA,103,2150819,2021-04-15,253,501,NA
2021,2021-01-16,24,before you go,lewis capaldi,0,english,323,0,0,1,70,2150346,2021-01-07,3281,22,2021-01-07
2021,2021-05-22,78,arcade,duncan laurence,0,english,202,0,0,1,74,2149670,2021-05-13,1644,75,2021-05-13
2021,2021-02-13,9,holy,justin bieber,0,english,509,0,0,NA,80,2139059,2021-02-04,6991,5,2021-02-04
2021,2021-05-15,91,richer,rod wave,0,english,488,0,0,NA,81,2136829,2021-05-06,282,501,NA
2021,2021-01-30,75,mr right now,21 savage,0,english,664,0,0,NA,89,2136812,2021-01-21,252,501,NA
2021,2021-01-16,55,mr right now,21 savage,0,english,664,0,0,1,73,2136412,2021-01-07,259,501,NA
2021,2021-02-13,34,before you go,lewis capaldi,0,english,323,0,0,NA,82,2135309,2021-02-04,2997,33,2021-02-04
2021,2021-03-27,80,sand in my boots,morgan wallen,0,english,286,3,1.05,NA,81,2134909,2021-03-18,239,501,NA
2021,2021-01-16,53,7 summers,morgan wallen,0,english,333,0,0,NA,74,2126292,2021-01-07,1369,96,2021-01-07
2021,2021-02-13,70,still trappin,lil durk,0,english,664,2,0.3,NA,84,2115780,2021-02-04,256,501,NA
2021,2021-05-22,37,positions,ariana grande,0,english,351,0,0,NA,77,2114013,2021-05-13,4583,8,2021-05-13
2021,2021-05-08,73,the business,tiesto,0,english,292,0,0,NA,77,2113765,2021-04-29,287,426,2021-04-29
2021,2021-05-08,73,the business,tiesto,0,english,292,0,0,NA,77,2113765,2021-04-29,478,229,2021-04-29
2021,2021-01-02,98,moonwalking in calabasas,ddg,0,english,547,0,0,NA,154,2112636,2020-12-24,448,254,2020-12-24
2021,2021-02-06,67,buss it,erica banks,0,english,478,3,0.63,NA,78,2111617,2021-01-28,680,177,2021-01-28
2021,2021-02-06,67,buss it,erica banks,0,english,478,3,0.63,NA,78,2111617,2021-01-28,724,162,2021-01-28
2021,2021-04-10,78,la noche de anoche,bad bunny,1,spanish,499,499,100,NA,85,2109941,2021-04-01,259,501,NA
2021,2021-01-09,67,prisoner,miley cyrus,0,english,352,0,0,NA,108,2108695,2020-12-31,1742,69,2020-12-31
2021,2021-02-06,81,prisoner,miley cyrus,0,english,352,0,0,NA,79,2108224,2021-01-28,1704,77,2021-01-28
2021,2021-02-20,32,before you go,lewis capaldi,0,english,323,0,0,NA,78,2106680,2021-02-11,2820,38,2021-02-11
2021,2021-02-20,90,dangerous,morgan wallen,0,english,284,0,0,NA,79,2106097,2021-02-11,250,501,NA
2021,2021-03-20,77,the business,tiesto,0,english,292,0,0,NA,78,2104582,2021-03-11,257,453,2021-03-11
2021,2021-03-20,77,the business,tiesto,0,english,292,0,0,NA,78,2104582,2021-03-11,426,242,2021-03-11
2021,2021-02-20,98,prisoner,miley cyrus,0,english,352,0,0,NA,80,2104073,2021-02-11,340,353,2021-02-11
2021,2021-01-16,82,moonwalking in calabasas,ddg,0,english,547,0,0,NA,77,2099998,2021-01-07,435,275,2021-01-07
2021,2021-05-22,70,the business,tiesto,0,english,292,0,0,NA,79,2099857,2021-05-13,454,239,2021-05-13
2021,2021-01-09,64,mr right now,21 savage,0,english,664,0,0,NA,109,2097336,2020-12-31,244,501,NA
